year,player,pos,age,team_id,g,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_48,bpm-dum,obpm,dbpm,bpm,vorp
2020,Tyson Chandler,C,37,HOU,26,219,10.8,.717,.000,.722,11.9,19.6,15.8,3.4,1.3,3.1,25.2,6.0,,0.3,0.3,0.6,.133,,-2.4,1.1,-1.3,0.0
2020,Wilson Chandler,SF,32,BRK,30,633,8.3,.543,.636,.130,1.8,18.5,10.4,7.5,1.2,1.6,15.3,13.4,,-0.1,0.8,0.8,.058,,-3.5,1.2,-2.3,0.0
2020,Joe Chealey,PG,24,CHO,2,19,1.9,.000,.667,.000,0.0,0.0,0.0,6.9,7.9,0.0,0.0,6.9,,-0.1,0.0,0.0,-0.058,,-13.4,5.3,-8.1,0.0
2020,Zylan Cheatham,SF,24,NOP,3,31,0.1,.400,.200,.000,3.4,17.0,10.2,7.9,0.0,2.7,37.5,10.6,,-0.1,0.0,-0.1,-0.082,,-10.1,-0.1,-10.2,-0.1
2020,Chris Chiozza,PG,24,TOT,16,153,8.7,.378,.489,.000,0.7,13.0,6.7,29.2,3.7,1.1,21.1,15.5,,-0.2,0.2,-0.1,-0.017,,-3.8,1.7,-2.2,0.0
2020,Chris Chiozza,PG,24,WAS,10,123,9.2,.397,.471,.000,0.0,13.8,6.6,28.5,3.8,1.4,20.9,14.5,,-0.1,0.1,0.0,-0.003,,-3.5,2.1,-1.5,0.0
2020,Chris Chiozza,PG,24,BRK,6,30,6.9,.318,.545,.000,3.5,10.0,6.9,32.2,3.2,0.0,21.4,19.5,,-0.1,0.0,0.0,-0.072,,-5.0,-0.1,-5.1,0.0
2020,Marquese Chriss,PF,22,GSW,54,1051,19.1,.600,.107,.424,9.9,23.0,16.2,14.9,1.6,4.8,14.9,19.1,,1.7,1.2,2.9,.132,,-0.3,0.5,0.2,0.6
2020,Gary Clark,PF,25,TOT,31,378,10.9,.541,.863,.095,6.8,14.5,10.6,4.6,0.5,3.0,3.9,11.4,,0.5,0.3,0.8,.107,,-0.7,-1.2,-1.9,0.0
2020,Gary Clark,PF,25,HOU,18,212,11.9,.564,.864,.119,5.4,14.3,9.9,7.6,0.4,2.8,3.1,12.5,,0.4,0.2,0.6,.129,,0.5,-0.9,-0.4,0.1
2020,Gary Clark,PF,25,ORL,13,166,9.6,.502,.861,.056,8.7,14.7,11.6,0.8,0.6,3.3,5.1,10.1,,0.1,0.2,0.3,.080,,-2.1,-1.6,-3.7,-0.1
2020,Brandon Clarke,PF,23,MEM,50,1086,21.8,.670,.127,.228,7.7,20.5,14.2,10.1,1.1,3.3,9.3,19.0,,3.1,1.1,4.2,.188,,2.8,0.5,3.4,1.5
2020,Jordan Clarkson,SG,27,TOT,58,1406,18.5,.585,.468,.193,3.6,8.6,6.2,13.8,1.3,0.9,8.8,25.7,,2.6,0.8,3.4,.117,,3.2,-1.1,2.1,1.4
2020,Jordan Clarkson,SG,27,CLE,29,666,18.7,.581,.488,.264,3.5,8.1,5.8,17.1,1.2,1.0,9.7,25.8,,1.4,0.1,1.5,.109,,4.2,-1.5,2.7,0.8
2020,Jordan Clarkson,SG,27,UTA,29,740,18.3,.588,.451,.133,3.7,9.2,6.6,10.8,1.4,0.8,8.1,25.6,,1.2,0.7,1.9,.124,,2.3,-0.8,1.5,0.7
2020,Nicolas Claxton,PF,20,BRK,15,187,14.9,.577,.146,.438,10.7,13.4,12.1,12.6,0.3,3.5,13.6,14.8,,0.3,0.2,0.5,.124,,-0.7,0.1,-0.6,0.1
2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Chris Clemons,SG,22,HOU,28,246,12.7,.547,.750,.056,1.3,8.5,4.9,13.0,1.1,1.7,11.8,24.2,,0.1,0.2,0.3,.049,,0.5,-1.7,-1.2,0.1
2020,Antonius Cleveland,SG,25,DAL,6,22,3.0,.363,.167,.333,0.0,14.0,7.1,0.0,2.2,3.9,12.7,15.3,,-0.1,0.0,0.0,-0.078,,-8.9,0.5,-8.4,0.0
2020,Amir Coffey,SG,22,LAC,9,80,7.9,.472,.227,.136,3.9,10.0,7.1,11.8,0.6,1.1,7.9,13.1,,0.0,0.1,0.1,.059,,-4.1,-0.4,-4.5,0.0
2020,John Collins,PF,22,ATL,36,1177,23.7,.659,.243,.234,9.0,24.9,16.9,8.1,1.0,4.2,9.9,22.9,,3.3,1.0,4.4,.178,,3.8,-0.5,3.3,1.6
2020,Zach Collins,PF,22,POR,3,86,9.0,.624,.368,.316,4.8,9.5,7.2,9.2,0.0,2.0,21.7,13.6,,0.1,0.0,0.1,.045,,-1.1,-0.7,-1.8,0.0
2020,Mike Conley,PG,32,UTA,36,1015,12.9,.514,.424,.249,2.5,10.0,6.4,22.0,1.1,0.3,12.3,23.1,,0.6,0.9,1.5,.071,,-0.2,-0.3,-0.5,0.4
2020,Pat Connaughton,SG,27,MIL,55,992,11.5,.564,.524,.108,5.0,17.2,11.5,11.1,0.7,2.5,14.2,11.7,,0.9,1.9,2.8,.136,,-0.7,1.5,0.8,0.7
2020,Quinn Cook,PG,26,LAL,36,395,10.8,.518,.381,.054,2.0,8.9,5.5,14.0,1.3,0.2,12.2,20.9,,0.0,0.4,0.4,.046,,-2.1,-1.1,-3.1,-0.1
2020,Tyler Cook,PF,22,CLE,11,35,23.9,.752,.000,.600,12.6,19.2,15.9,4.5,1.4,0.0,7.3,16.6,,0.2,0.0,0.2,.245,,3.0,-0.7,2.3,0.0
2020,Robert Covington,PF,29,TOT,57,1700,13.7,.569,.654,.173,2.8,19.8,11.1,5.9,2.5,3.4,11.6,17.6,,0.8,2.2,3.0,.085,,-0.9,1.2,0.3,1.0
2020,Robert Covington,PF,29,MIN,48,1411,13.5,.572,.629,.190,2.6,19.4,10.7,5.9,2.6,2.6,12.0,17.8,,0.6,1.7,2.3,.078,,-1.1,1.2,0.1,0.7
2020,Robert Covington,PF,29,HOU,9,289,14.6,.554,.778,.091,3.6,22.1,12.8,5.8,1.6,7.1,9.7,16.3,,0.2,0.5,0.7,.116,,0.0,1.3,1.3,0.2
2020,Allen Crabbe,SG,27,TOT,37,653,6.0,.470,.672,.079,1.8,11.0,6.3,6.8,1.1,0.5,8.5,12.7,,-0.2,0.1,-0.1,-0.006,,-3.7,-1.5,-5.2,-0.5
2020,Allen Crabbe,SG,27,ATL,28,522,7.2,.482,.650,.084,2.0,11.4,6.7,7.3,1.3,0.6,7.5,12.7,,0.0,0.1,0.1,.009,,-3.0,-1.1,-4.1,-0.3
2020,Allen Crabbe,SG,27,MIN,9,131,1.1,.416,.765,.059,0.8,9.2,4.8,5.1,0.0,0.0,12.5,12.5,,-0.2,0.0,-0.2,-0.069,,-6.7,-3.3,-9.9,-0.3
2020,Torrey Craig,SF,29,DEN,45,805,9.9,.544,.514,.168,6.3,13.9,10.1,4.9,0.9,3.5,9.1,11.8,,0.7,0.8,1.5,.089,,-2.6,0.1,-2.4,-0.1
2020,Jae Crowder,SF,29,TOT,54,1592,12.1,.534,.679,.244,3.0,18.9,11.1,11.1,1.9,1.0,9.9,15.7,,1.1,1.7,2.8,.083,,-0.9,0.1,-0.7,0.5
2020,Jae Crowder,SF,29,MEM,45,1322,11.0,.507,.667,.238,3.2,18.7,11.0,12.1,1.7,0.9,10.9,15.6,,0.5,1.2,1.7,.062,,-1.3,0.0,-1.3,0.2
2020,Jae Crowder,SF,29,MIA,9,270,17.6,.659,.738,.274,2.2,19.9,11.4,6.1,3.1,1.5,5.0,16.1,,0.6,0.4,1.1,.189,,1.5,0.6,2.1,0.3
2020,Jarrett Culver,SG,20,MIN,57,1375,9.1,.455,.390,.212,4.8,10.1,7.4,10.9,1.8,2.3,12.1,19.3,,-1.4,1.0,-0.4,-0.015,,-3.5,-0.7,-4.2,-0.8
2020,Seth Curry,SG,29,DAL,56,1365,15.7,.640,.569,.166,2.0,8.1,5.1,11.9,1.2,0.5,9.2,18.3,,3.2,0.7,3.9,.137,,1.9,-0.8,1.2,1.1
2020,Stephen Curry,PG,31,GSW,4,112,20.3,.548,.561,.273,3.7,16.0,9.6,42.0,2.1,1.6,16.9,33.8,,0.1,0.1,0.2,.067,,3.1,-0.8,2.3,0.1
2020,Troy Daniels,SG,28,LAL,41,456,9.0,.527,.709,.101,2.9,8.0,5.5,4.1,0.8,0.6,5.2,16.1,,0.3,0.4,0.7,.072,,-1.0,-1.1,-2.1,0.0
2020,Anthony Davis,PF,26,LAL,51,1751,28.1,.611,.189,.465,7.3,22.3,15.0,15.1,2.1,6.4,10.4,29.6,,5.7,3.8,9.5,.260,,5.6,2.7,8.3,4.6
2020,Ed Davis,C,30,UTA,25,268,7.3,.425,.000,.324,12.4,25.7,19.3,3.8,1.8,2.8,25.1,8.4,,-0.1,0.5,0.4,.074,,-5.5,1.7,-3.8,-0.1
2020,Terence Davis,SG,22,TOR,59,1035,15.2,.606,.566,.121,4.8,16.1,10.6,14.4,1.5,1.1,13.1,18.7,,1.5,1.6,3.1,.146,,1.3,0.7,2.0,1.0
2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Dewayne Dedmon,C,30,TOT,40,678,8.9,.481,.425,.145,7.7,27.4,17.4,4.0,1.4,5.1,18.6,17.8,,-0.9,1.0,0.1,.006,,-6.0,0.2,-5.9,-0.6
2020,Dewayne Dedmon,C,30,SAC,34,541,8.6,.477,.415,.164,9.3,25.9,17.4,4.0,1.4,4.6,20.4,18.6,,-0.8,0.7,0.0,-0.003,,-6.3,-0.1,-6.4,-0.6
2020,Dewayne Dedmon,C,30,ATL,6,137,10.4,.496,.465,.070,1.6,33.3,17.3,4.1,1.4,7.3,10.1,14.9,,-0.1,0.2,0.1,.044,,-5.0,1.2,-3.8,0.0
2020,Matthew Dellavedova,PG,29,CLE,52,646,7.4,.455,.514,.208,2.4,7.6,5.0,27.5,1.2,0.1,23.8,13.6,,-0.1,0.1,-0.1,-0.005,,-4.2,-1.6,-5.8,-0.6
2020,DeMar DeRozan,SF,30,SAS,56,1909,21.7,.601,.034,.420,2.0,15.7,8.8,25.2,1.4,0.6,11.6,27.1,,4.8,1.1,5.9,.147,,2.3,-0.4,2.0,1.9
2020,Cheick Diallo,C,23,PHO,41,425,16.7,.699,.016,.282,6.4,23.7,14.9,7.2,1.1,2.3,16.2,16.6,,0.8,0.5,1.2,.139,,-0.9,-0.1,-1.0,0.1
2020,Hamidou Diallo,SF,21,OKC,35,652,8.3,.479,.150,.193,4.7,14.4,9.7,4.7,2.1,0.9,13.5,17.6,,-0.7,0.8,0.1,.009,,-5.2,0.3,-4.9,-0.5
2020,Gorgui Dieng,C,30,TOT,53,916,17.7,.560,.433,.212,9.2,25.3,17.0,10.2,2.3,4.6,12.0,18.0,,1.1,1.4,2.5,.129,,0.2,1.6,1.8,0.9
2020,Gorgui Dieng,C,30,MIN,46,778,17.9,.563,.433,.213,9.6,25.6,17.3,11.2,2.2,4.5,12.7,18.4,,1.0,1.1,2.1,.130,,0.4,1.5,1.9,0.7
2020,Gorgui Dieng,C,30,MEM,7,138,16.6,.542,.432,.205,7.0,23.4,15.3,4.9,3.0,5.6,7.7,15.7,,0.1,0.3,0.4,.129,,-0.6,2.3,1.7,0.1
2020,Spencer Dinwiddie,SG,26,BRK,59,1850,18.1,.540,.386,.423,1.7,9.6,5.8,35.7,0.9,0.8,12.3,29.5,,3.2,1.6,4.7,.123,,2.7,-0.8,1.9,1.8
2020,Donte DiVincenzo,SG,23,MIL,54,1231,14.5,.560,.484,.165,4.8,15.3,10.4,12.5,2.8,1.0,13.1,16.8,,1.1,2.8,3.9,.152,,-1.0,2.5,1.5,1.1
2020,Luka Dončić,PG,20,DAL,48,1577,28.4,.588,.440,.443,4.4,25.3,15.0,46.4,1.5,0.5,14.9,37.2,,5.5,1.9,7.3,.223,,7.8,1.0,8.9,4.3
2020,Luguentz Dort,SG,20,OKC,25,535,7.6,.532,.489,.221,2.8,5.0,3.9,4.4,2.0,0.2,8.3,12.9,,0.2,0.4,0.6,.056,,-4.2,0.6,-3.6,-0.2
2020,Damyean Dotson,SG,25,NYK,47,823,11.1,.535,.571,.113,1.0,10.7,5.7,10.2,1.3,0.5,6.6,16.3,,0.7,0.3,1.0,.057,,-0.9,-0.5,-1.4,0.1
2020,Sekou Doumbouya,SF,19,DET,33,667,6.5,.477,.427,.188,3.0,15.5,9.2,3.2,1.4,0.9,12.2,17.1,,-0.7,0.5,-0.2,-0.017,,-5.1,-1.4,-6.5,-0.8
2020,PJ Dozier,PG,23,DEN,18,231,9.8,.458,.303,.124,2.4,12.0,7.2,17.8,1.5,2.0,10.5,19.7,,-0.1,0.2,0.1,.029,,-4.1,-0.6,-4.7,-0.1
2020,Goran Dragić,PG,33,MIA,49,1395,16.4,.580,.476,.339,1.8,9.9,6.0,28.6,1.0,0.6,15.0,25.5,,2.1,1.0,3.0,.104,,1.8,-1.8,0.0,0.7
2020,Andre Drummond,C,26,TOT,55,1811,22.0,.549,.044,.363,15.1,37.6,26.2,13.7,2.9,4.1,18.3,25.7,,0.7,3.5,4.2,.111,,-0.1,1.1,1.0,1.4
2020,Andre Drummond,C,26,DET,49,1654,22.2,.550,.031,.376,15.3,38.0,26.5,13.9,2.9,4.1,18.0,25.4,,0.8,3.3,4.1,.119,,0.0,1.2,1.1,1.3
2020,Andre Drummond,C,26,CLE,6,157,19.8,.546,.160,.253,12.6,33.5,23.0,12.0,3.1,3.8,20.9,28.6,,-0.2,0.2,0.1,.023,,-1.4,0.4,-1.1,0.0
2020,Jared Dudley,SF,34,LAL,39,309,7.4,.570,.680,.040,1.8,12.8,7.4,7.4,1.8,0.8,10.5,7.8,,0.2,0.4,0.7,.102,,-2.6,1.8,-0.8,0.1
2020,Kris Dunn,PG,25,CHI,51,1269,12.2,.510,.327,.158,1.9,14.8,8.1,19.6,3.8,1.3,15.7,14.6,,0.3,1.9,2.2,.085,,-3.7,3.2,-0.6,0.4
2020,Carsen Edwards,SG,21,BOS,34,299,6.5,.443,.600,.124,1.8,12.8,7.4,9.9,1.6,0.9,11.9,18.0,,-0.3,0.4,0.1,.010,,-4.7,-0.2,-4.9,-0.2
2020,Henry Ellenson,PF,23,BRK,5,15,-1.2,.143,.571,.000,14.1,26.7,20.6,8.8,0.0,0.0,0.0,19.5,,-0.1,0.0,-0.1,-0.180,,-7.7,-3.0,-10.8,0.0
2020,Wayne Ellington,SG,32,NYK,30,453,8.0,.511,.809,.092,0.9,10.4,5.5,8.7,1.3,0.4,9.8,15.2,,0.1,0.2,0.2,.024,,-2.4,-1.1,-3.5,-0.2
2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Joel Embiid,C,25,PHI,43,1302,25.7,.591,.231,.541,9.9,32.6,21.3,17.4,1.4,3.8,13.4,32.4,,3.0,2.5,5.5,.204,,3.9,1.3,5.2,2.3
2020,James Ennis,SF,29,TOT,56,931,12.3,.562,.461,.275,6.8,14.6,10.7,7.1,1.4,1.7,10.9,15.7,,1.0,1.2,2.1,.109,,-1.8,-0.2,-2.0,0.0
2020,James Ennis,SF,29,PHI,49,776,12.3,.564,.469,.270,6.8,14.4,10.6,7.4,1.4,1.5,10.9,15.8,,0.8,1.0,1.8,.113,,-1.6,0.1,-1.6,0.1
2020,James Ennis,SF,29,ORL,7,155,12.6,.554,.419,.302,6.6,15.7,11.0,5.6,0.9,2.3,11.0,15.3,,0.1,0.2,0.3,.091,,-2.4,-1.7,-4.2,-0.1
2020,Drew Eubanks,PF,22,SAS,9,58,19.1,.778,.053,.263,11.1,25.9,18.5,5.5,0.0,1.5,24.8,21.0,,0.1,0.0,0.1,.115,,-1.6,-2.7,-4.3,0.0
2020,Jacob Evans,SG,22,TOT,29,418,5.5,.436,.291,.216,2.2,8.6,5.3,10.8,1.3,2.6,14.6,17.5,,-0.7,0.2,-0.5,-0.054,,-5.8,-1.4,-7.2,-0.5
2020,Jacob Evans,SG,22,GSW,27,414,5.7,.439,.286,.218,2.3,8.7,5.3,10.9,1.3,2.6,14.6,17.6,,-0.6,0.2,-0.5,-0.052,,-5.8,-1.4,-7.1,-0.5
2020,Jacob Evans,SG,22,MIN,2,4,-9.6,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,,0.0,0.0,0.0,-0.266,,-10.6,-5.6,-16.2,0.0
2020,Dante Exum,SG,24,TOT,35,485,10.4,.576,.361,.361,2.8,12.5,7.6,11.5,1.3,1.4,18.4,14.9,,0.2,0.2,0.4,.043,,-2.5,-0.5,-3.0,-0.1
2020,Dante Exum,SG,24,UTA,11,83,4.9,.503,.261,.087,4.1,11.3,7.9,11.8,0.6,2.0,29.5,17.8,,-0.2,0.1,-0.1,-0.053,,-5.1,-0.5,-5.6,-0.1
2020,Dante Exum,SG,24,CLE,24,402,11.5,.592,.385,.427,2.5,12.8,7.6,11.4,1.4,1.3,15.6,14.3,,0.4,0.2,0.5,.063,,-2.0,-0.5,-2.5,0.0
2020,Tacko Fall,C,24,BOS,6,24,23.9,.713,.000,.250,0.0,48.7,24.6,0.0,0.0,7.7,18.4,29.1,,0.0,0.1,0.1,.102,,-1.9,3.0,1.1,0.0
2020,Derrick Favors,C,28,NOP,40,957,19.2,.628,.022,.213,13.5,30.4,21.9,10.6,1.1,3.5,14.1,14.6,,2.1,1.3,3.4,.168,,0.9,0.4,1.3,0.8
2020,Cristiano Felício,PF,27,CHI,20,380,12.9,.671,.037,.426,15.0,14.3,14.6,5.4,1.3,0.5,21.9,9.2,,0.7,0.3,1.0,.125,,-1.4,-1.6,-3.0,-0.1
2020,Terrance Ferguson,SF,21,OKC,46,1102,4.4,.517,.787,.101,2.2,4.6,3.4,5.2,1.1,1.2,12.5,9.0,,0.0,0.7,0.7,.031,,-4.2,0.4,-3.9,-0.5
2020,Bruno Fernando,C,21,ATL,51,648,12.7,.560,.189,.270,10.4,20.1,15.2,9.7,1.3,2.2,16.9,15.9,,0.4,0.4,0.9,.064,,-3.0,-0.9,-3.8,-0.3
2020,Yogi Ferrell,PG,26,SAC,43,481,10.7,.499,.405,.208,1.4,10.1,5.6,17.8,1.4,0.8,12.0,18.9,,0.1,0.3,0.4,.037,,-2.1,-0.4,-2.5,-0.1
2020,Dorian Finney-Smith,PF,26,DAL,60,1788,12.0,.590,.586,.217,7.1,12.1,9.7,6.7,1.1,1.7,11.0,12.6,,2.7,1.3,4.0,.108,,0.0,-0.3,-0.3,0.8
2020,Bryn Forbes,SG,26,SAS,58,1459,11.0,.560,.651,.139,0.9,7.9,4.4,10.1,1.1,0.0,8.5,18.6,,1.0,0.3,1.3,.043,,-0.8,-2.0,-2.8,-0.3
2020,Evan Fournier,SG,27,ORL,59,1870,16.8,.598,.466,.239,0.9,8.2,4.4,17.0,1.8,0.6,11.3,24.4,,2.7,1.7,4.4,.112,,1.5,-0.3,1.2,1.5
2020,De'Aaron Fox,PG,22,SAC,40,1267,19.8,.549,.217,.434,2.3,12.4,7.2,36.1,2.2,1.6,14.9,29.5,,1.6,1.3,2.8,.107,,1.8,-0.3,1.5,1.1
2020,Melvin Frazier,SG,23,ORL,14,48,9.1,.480,.412,.235,2.1,6.9,4.4,3.1,4.1,3.8,9.6,18.7,,-0.1,0.1,0.0,.034,,-5.2,2.2,-3.0,0.0
2020,Michael Frazier,SG,25,HOU,8,66,2.4,.513,.727,.545,1.6,3.2,2.4,1.9,1.4,0.0,12.8,9.8,,0.0,0.0,0.0,.019,,-7.8,-0.9,-8.7,-0.1
2020,Tim Frazier,PG,29,DET,27,355,9.8,.464,.319,.255,2.8,7.7,5.3,36.3,1.9,0.9,25.6,17.2,,-0.1,0.2,0.1,.018,,-2.9,-1.6,-4.6,-0.2
2020,Markelle Fultz,PG,21,ORL,59,1671,13.9,.517,.180,.211,1.7,11.3,6.3,28.4,2.3,0.5,15.6,20.6,,0.4,1.9,2.2,.064,,-2.2,0.3,-1.9,0.0
2020,Wenyen Gabriel,PF,22,TOT,23,178,6.9,.478,.410,.410,8.3,13.7,11.0,5.2,1.9,3.0,23.3,14.5,,-0.2,0.2,0.0,-0.003,,-5.6,-0.2,-5.8,-0.2
2020,Wenyen Gabriel,PF,22,SAC,11,61,7.5,.444,.471,.588,7.2,11.4,9.2,6.7,2.4,3.1,18.9,18.9,,-0.1,0.1,0.0,-0.026,,-4.4,0.4,-3.9,0.0
2020,Wenyen Gabriel,PF,22,POR,12,117,6.6,.507,.364,.273,8.9,14.9,11.9,4.3,1.6,2.9,26.8,12.2,,-0.1,0.1,0.0,.009,,-6.2,-0.5,-6.8,-0.1
2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Daniel Gafford,C,21,CHI,38,517,16.9,.674,.000,.430,9.6,10.7,10.1,4.7,1.2,8.9,14.3,13.9,,0.9,0.7,1.6,.149,,-2.6,1.6,-1.0,0.1
2020,Danilo Gallinari,PF,31,OKC,51,1567,19.7,.615,.540,.355,2.3,17.3,10.0,11.0,1.1,0.2,7.8,24.4,,4.0,1.5,5.4,.167,,4.3,-0.9,3.4,2.1
2020,Langston Galloway,SG,28,DET,61,1573,12.2,.587,.621,.166,2.0,7.6,4.8,8.9,1.3,0.5,6.7,15.7,,2.3,0.6,2.9,.089,,0.0,-0.9,-0.9,0.5
2020,Darius Garland,PG,20,CLE,59,1824,8.6,.498,.423,.103,1.6,5.1,3.4,18.5,1.1,0.2,17.1,20.6,,-1.2,0.0,-1.3,-0.034,,-2.7,-3.0,-5.7,-1.7
2020,Marc Gasol,C,35,TOR,35,974,12.1,.551,.537,.156,3.2,20.8,12.2,16.9,1.4,3.3,14.8,12.7,,0.9,1.8,2.7,.134,,-0.8,2.7,1.9,1.0
2020,Rudy Gay,PF,33,SAS,55,1156,14.3,.541,.374,.236,4.7,22.4,13.5,11.9,1.0,2.0,13.2,21.0,,0.4,0.9,1.3,.054,,-0.4,-0.8,-1.1,0.3
2020,Paul George,SF,29,LAC,37,1076,19.9,.575,.494,.263,1.6,18.7,10.3,21.3,2.1,1.5,13.5,30.3,,1.3,1.8,3.1,.139,,3.0,0.9,3.9,1.6
2020,Taj Gibson,C,34,NYK,56,922,16.2,.609,.047,.202,11.3,16.8,14.0,8.1,1.3,2.5,13.0,14.9,,1.6,0.7,2.3,.121,,-0.7,-0.3,-1.0,0.2
2020,Harry Giles,PF,21,SAC,33,484,16.4,.579,.000,.217,6.6,25.2,15.6,14.8,1.6,2.5,13.5,20.0,,0.6,0.6,1.2,.120,,-2.2,1.3,-0.9,0.1
2020,Shai Gilgeous-Alexander,SG,21,OKC,60,2124,17.4,.559,.237,.345,2.4,16.5,9.7,14.6,1.5,1.6,9.9,23.8,,2.6,2.4,5.0,.113,,1.1,0.2,1.3,1.7
2020,Rudy Gobert,C,27,UTA,57,1975,21.8,.694,.000,.711,11.6,31.9,22.2,6.5,1.0,4.7,15.5,16.4,,5.4,3.7,9.1,.221,,1.8,1.8,3.6,2.8
2020,Brandon Goodwin,PG,24,ATL,31,393,12.0,.507,.461,.146,3.0,15.5,9.2,18.2,1.3,0.8,12.1,22.8,,0.0,0.2,0.1,.017,,-1.3,-1.3,-2.5,-0.1
2020,Aaron Gordon,PF,24,ORL,54,1774,14.8,.514,.317,.280,5.5,19.5,12.2,16.6,1.2,1.6,10.2,20.6,,1.1,2.0,3.1,.085,,-0.4,0.0,-0.3,0.7
2020,Eric Gordon,SG,31,HOU,31,897,11.0,.516,.653,.245,0.9,6.2,3.6,7.8,1.1,1.0,6.9,22.1,,0.3,0.5,0.9,.046,,-1.3,-1.8,-3.1,-0.3
2020,Devonte' Graham,PG,24,CHO,58,2030,15.2,.529,.613,.249,2.2,9.0,5.4,35.6,1.3,0.7,14.9,24.6,,1.9,0.8,2.7,.064,,2.2,-2.2,0.1,1.0
2020,Treveon Graham,SG,26,TOT,50,846,6.4,.450,.491,.232,5.1,11.8,8.4,5.9,1.3,0.6,9.3,13.0,,-0.3,0.4,0.1,.006,,-4.7,-0.9,-5.6,-0.8
2020,Treveon Graham,SG,26,MIN,33,663,6.1,.447,.474,.211,4.5,11.7,7.9,6.2,1.2,0.3,9.0,13.1,,-0.2,0.3,0.0,.003,,-5.0,-0.8,-5.8,-0.6
2020,Treveon Graham,SG,26,ATL,17,183,7.4,.459,.556,.311,7.6,12.5,10.0,5.1,1.5,1.8,10.5,13.0,,0.0,0.1,0.1,.014,,-4.0,-1.1,-5.1,-0.1
2020,Jerami Grant,PF,25,DEN,58,1523,14.3,.584,.394,.312,3.6,11.5,7.5,6.2,1.2,2.9,7.6,17.9,,2.2,1.5,3.7,.117,,0.0,-0.3,-0.3,0.7
2020,Josh Gray,PG,26,NOP,2,23,-5.0,.500,.000,.000,4.6,4.6,4.6,10.4,0.0,0.0,71.4,12.5,,-0.1,0.0,-0.1,-0.227,,-11.2,-4.8,-16.0,-0.1
2020,Danny Green,SG,32,LAL,56,1396,11.4,.570,.704,.111,3.1,11.6,7.4,7.1,2.4,1.8,10.8,14.0,,1.1,2.1,3.2,.111,,-0.6,1.6,1.0,1.1
2020,Draymond Green,PF,29,GSW,43,1222,12.6,.489,.408,.263,2.0,22.3,11.7,31.4,2.3,2.4,21.8,15.7,,-0.2,1.3,1.1,.045,,-2.1,1.8,-0.3,0.5
2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,JaMychal Green,PF,29,LAC,50,1035,10.4,.542,.674,.152,6.9,24.1,15.7,4.7,1.1,1.6,12.5,13.5,,0.6,1.7,2.2,.104,,-1.8,0.6,-1.2,0.2
2020,Javonte Green,SF,26,BOS,41,375,13.0,.569,.245,.383,4.6,15.0,9.9,7.7,2.8,1.2,12.7,14.3,,0.3,0.6,1.0,.123,,-2.2,1.8,-0.4,0.2
2020,Jeff Green,PF,33,TOT,35,644,11.1,.551,.550,.305,2.6,13.1,8.1,6.0,1.1,1.7,11.7,19.0,,0.2,0.7,0.9,.066,,-1.4,-0.1,-1.5,0.1
2020,Jeff Green,PF,33,UTA,30,553,10.1,.523,.533,.323,2.9,12.7,8.0,5.2,1.1,1.5,10.8,19.7,,0.0,0.6,0.6,.049,,-1.8,-0.2,-2.1,0.0
2020,Jeff Green,PF,33,HOU,5,91,16.7,.785,.680,.160,1.1,16.1,8.6,11.1,1.5,2.8,18.3,14.9,,0.2,0.1,0.3,.170,,1.4,0.4,1.8,0.1
2020,Blake Griffin,PF,30,DET,18,512,12.0,.476,.444,.392,3.7,15.0,9.3,17.8,0.7,1.1,12.0,28.3,,-0.3,0.2,-0.1,-0.009,,-1.7,-2.6,-4.2,-0.3
2020,Marko Guduric,SG,24,MEM,38,460,8.5,.506,.517,.168,3.0,12.5,7.8,12.2,1.1,1.5,17.5,17.5,,-0.3,0.3,0.0,.002,,-2.8,-1.0,-3.8,-0.2
2020,Kyle Guy,SG,22,SAC,2,4,9.9,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,,0.0,0.0,0.0,-0.020,,-1.4,-2.7,-4.1,0.0
2020,Rui Hachimura,PF,21,WAS,35,1028,14.4,.547,.159,.206,5.6,16.9,11.0,7.8,1.3,0.4,7.3,19.3,,1.2,0.3,1.4,.067,,-0.8,-2.1,-2.9,-0.2
2020,Devon Hall,SG,24,OKC,5,20,3.6,.370,.400,.800,0.0,5.3,2.8,19.2,0.0,0.0,12.9,17.1,,0.0,0.0,0.0,-0.063,,-6.2,-3.6,-9.7,0.0
2020,Donta Hall,PF,22,DET,2,28,10.6,.665,.000,2.000,16.0,12.3,14.2,9.1,1.8,0.0,34.7,9.0,,0.0,0.0,0.1,.102,,-3.3,-0.7,-4.1,0.0
